id,documentation,thriller,sport,history,scifi,european,romance,horror,war,action,crime,reality,animation,family,drama,fantasy,comedy,western,music
tm78919,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
tm173066,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
tm118637,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
tm142564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
tm57190,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ts21706,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
tm137362,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
ts24028,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
tm148379,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
tm137342,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
tm90864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
ts21740,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0
tm32144,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm141707,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
tm150214,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
tm81030,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
ts687,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm147211,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
ts31514,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ts33559,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
tm78671,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ts26322,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
ts12815,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
tm27268,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
tm86189,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
tm700,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
tm101249,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
tm161263,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
tm81270,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
tm89684,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
tm165593,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
tm112381,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm39487,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
ts23752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
tm43399,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
ts21421,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
ts22005,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0
ts20398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm186461,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tm29555,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
tm103095,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
tm97070,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
tm101334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
tm183963,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
tm76428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm77649,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
tm86924,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
ts98340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tm26638,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tm78189,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ts20544,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
ts23835,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
tm104880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ts30288,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0
ts38159,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0
tm22294,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
tm100015,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
ts25765,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0
ts21688,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
tm83786,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tm130574,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
tm114476,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0
ts20535,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
ts1893,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0
tm118462,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
ts12701,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0
ts121176,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1
tm86995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ts20526,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
ts23808,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm97544,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
ts31593,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
ts27459,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
ts3666,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
tm53999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm164557,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0
tm80059,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
tm135451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm71558,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
tm134235,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
tm160800,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
tm22342,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
ts42914,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0
tm22636,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ts21967,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0
tm85549,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
tm100688,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
tm22493,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ts14102,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm103732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm73058,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0
tm138497,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ts20358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm36475,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
tm144345,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
tm76835,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
tm38896,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
tm86051,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
ts74931,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
tm29269,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
ts17028,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0
tm91046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm75022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm41508,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
ts67595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
tm49405,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
tm82765,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
tm33981,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
ts52849,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1
tm95238,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
tm32885,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
ts72322,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
ts63295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ts23319,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0
ts21695,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
tm72587,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
tm99776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm83175,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
tm139349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm59880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ts56589,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
tm61056,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
tm129763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
ts21664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm44378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
tm25842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tm34846,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
tm71119,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
tm170873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
tm22540,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
tm96037,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
tm110923,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
tm168869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ts37200,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
tm147686,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm93612,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
tm36164,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
tm30170,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
tm29731,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
tm147494,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0
tm44530,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
tm89936,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
ts98353,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ts44663,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
tm81461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
tm155761,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
tm48083,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
tm84348,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
tm175687,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tm33067,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
tm70222,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
tm105278,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
tm352243,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ts98316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tm82718,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
tm98975,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ts98252,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
tm101609,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
tm418157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tm39557,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
tm150521,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
tm30289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm141117,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
tm80339,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
tm33729,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
tm93004,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
ts13411,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ts1464,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
tm145243,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
tm34524,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0
tm111226,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
tm23441,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
tm166293,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
tm24576,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
tm92977,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
tm77348,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
ts34414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ts29199,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tm91323,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
tm88366,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
tm156575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
tm164389,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
tm37945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
tm106625,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
tm65142,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
tm99450,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
tm149209,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
tm23977,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
tm160596,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
tm129971,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
tm56428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ts18653,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
tm177687,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0
tm77863,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
tm80455,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
tm184732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm89764,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
ts4866,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
tm134407,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
tm103133,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
tm54147,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
ts137477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm101684,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
tm152724,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
ts204466,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
tm96168,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
tm146887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
tm138902,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
tm165809,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
tm31335,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
tm43179,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
tm170169,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
tm84316,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
tm112235,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
tm368679,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ts74928,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tm148041,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
tm176297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm68191,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
tm352863,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tm25029,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ts40702,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tm237621,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
tm22989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm35652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm80487,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm44634,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm22558,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
tm52352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tm104349,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
tm85243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm36636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
tm226362,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tm145690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm31564,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
tm41953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm98475,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
tm95434,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
ts44053,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tm96595,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
tm87909,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ts4924,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
ts178360,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
ts56595,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm154802,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
tm51493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
tm97982,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
tm52176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
tm102848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
tm114504,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
ts160526,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tm340006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
tm154375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
tm134140,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
tm27484,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
tm81864,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
tm241875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
tm29028,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
tm164591,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
tm130301,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
tm712151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ts12444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm91176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ts95855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm143510,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
tm308960,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm144835,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tm135795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm34924,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tm49865,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
ts39604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm598375,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
tm96052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm62369,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
tm32915,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
ts1413,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
tm254052,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
tm91125,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
ts8614,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
tm100106,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
ts188031,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
tm85689,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
ts25707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm38454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm57586,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
ts23797,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
tm76029,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
tm42831,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0
ts70843,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
tm216753,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tm168751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm101540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm142153,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
tm92671,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
tm88343,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
ts23353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
tm628693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm155774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm46867,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
tm95507,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
tm75544,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm144263,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
tm21155,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
tm85369,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
ts126804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm341561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tm140653,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
tm311516,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
ts29581,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
tm152413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ts82583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm130999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
tm28024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
tm1077037,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm85563,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
ts124246,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
tm254745,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tm76399,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ts86241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tm481594,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ts82592,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm639940,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
tm404676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tm89054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
