id,imdb_id,imdb_score,imdb_votes,tmdb_score,tmdb_popularity
tm94724,tt1813394,5.6,68,7.3,1.607
tm1020782,tt13572392,,,,
tm167654,,,,5.0,1.215
tm48641,tt0272255,6.3,1864,7.8,2.339
tm187099,tt0470869,3.2,1666,4.1,2.983
tm885421,tt1334535,5.9,70,0.0,0.605
tm118901,tt0986228,3.8,24,,0.841
tm109445,tt0296813,5.6,427,7.3,1.901
tm446541,tt5893274,,,0.0,0.84
tm642324,tt1638960,6.5,52,0.0,0.6
tm404375,tt1285004,4.9,847,0.0,0.751
tm100266,tt1470172,5.1,243,5.0,0.788
tm22650,,,,7.1,2.458
tm112533,tt0298519,5.8,153,8.5,1.66
tm209372,tt1314169,6.0,52,,1.915
tm137846,tt1193473,3.3,387,5.0,2.101
tm95943,tt0387955,5.5,147,3.9,0.882
tm30943,tt1189008,5.9,1198,6.3,0.838
tm251582,tt1653696,6.9,631,6.6,1.648
tm20448,tt0457290,3.9,826,5.0,2.135
tm545377,tt5473858,,,0.0,
tm277002,tt6594258,5.2,27,0.0,0.843
tm194734,tt1621768,3.7,33,6.4,1.176
tm916990,tt13974058,,,0.0,0.6
tm81299,tt0160905,5.2,595,0.0,3.563
tm99231,tt1582604,6.0,1935,6.3,1.646
tm571391,tt4196578,7.8,16,7.7,0.6
tm56522,tt0251474,6.6,768,5.3,6.303
tm174945,tt0435719,5.6,623,6.1,2.043
tm413247,tt0759940,5.5,51,0.0,0.823
tm103206,tt1700814,7.1,129,5.8,2.45
tm1088136,tt1494828,6.0,187,,
ts25707,,,,7.8,15.374
tm56090,tt0190521,5.6,388,3.7,0.6
tm131252,tt1319699,3.4,442,4.1,1.896
tm43029,tt1296169,7.1,106,6.6,2.076
tm237493,tt1679244,,,0.0,0.6
tm141160,tt1587359,7.5,102,8.0,1.207
tm141551,tt0390184,6.1,331,0.0,2.052
tm28198,tt1116185,4.8,209,5.8,4.094
tm149861,tt3610936,6.5,45,4.0,1.96
tm129160,tt0352696,3.2,344,4.4,4.165
tm86420,tt0363554,5.9,123,5.0,2.167
tm528814,tt6397948,,,0.0,
tm176103,,,,,0.655
tm57311,tt1224376,5.9,1123,5.4,2.18
tm61299,,,,9.0,0.848
tm34781,tt0279240,4.8,210,6.1,1.838
tm253245,tt0461813,5.3,120,2.5,0.6
tm93166,tt1268981,4.9,412,4.8,1.4
tm133199,tt2011326,6.6,87,5.7,2.425
tm251505,tt1784354,7.3,86,,0.6
tm59531,tt1032749,3.8,750,6.8,4.512
tm629794,tt1881040,7.9,30,0.0,
tm41989,tt0821484,5.9,70,6.5,2.054
tm86926,tt0430328,4.6,426,4.4,1.274
tm180638,tt0410603,5.4,392,6.0,1.146
tm424627,tt4946168,5.0,29,0.0,0.6
tm464066,tt0450516,7.2,44,7.0,0.6
tm93058,,,,4.3,0.659
tm203965,,,,,0.629
tm231244,,,,0.0,0.6
tm138843,tt2869900,,,7.5,6.166
tm689703,tt0760325,7.2,68,0.0,
tm134891,tt0982934,4.7,49,0.0,7.51
tm33046,tt0302498,5.4,366,7.1,3.834
tm588264,tt3454848,,,7.5,
tm339111,tt4224622,5.9,9,7.8,0.629
tm26940,tt0244074,4.5,284,6.9,1.739
tm147352,tt3783464,7.5,28,6.0,1.4
tm177482,tt0455578,6.5,355,6.4,2.179
tm177720,tt0410162,3.5,729,4.9,3.31
tm107869,tt0308334,6.4,88,4.7,0.651
tm311601,tt0872339,4.2,90,0.0,1.333
tm209653,tt1920986,3.1,122,,0.728
tm178306,tt0450984,6.5,125,0.0,1.72
tm81322,tt0379463,6.6,555,6.5,2.163
ts98222,tt6963174,,,,
tm149310,tt1433915,5.6,519,7.0,1.799
tm36119,tt0787498,6.0,529,5.0,2.956
tm332112,tt1209314,5.6,214,0.0,1.092
tm52019,,,,4.0,0.6
tm719361,tt0392440,8.6,11,0.0,0.6
tm152787,tt1096986,6.1,313,4.9,3.026
tm658971,tt1324919,6.6,12,0.0,0.6
tm178417,tt0445945,4.9,1143,5.9,3.813
tm718691,tt0455556,5.5,25,,
tm81331,tt12182242,4.2,301,5.0,1.575
tm37679,tt1124397,3.9,616,5.6,3.395
tm104156,tt1474816,6.6,106,5.0,3.732
tm31135,tt0268253,5.0,280,6.7,1.404
tm574428,tt4058628,8.2,21,,
tm409614,,,,5.7,0.6
tm104333,,,,4.6,2.924
tm24684,,,,6.9,0.6
tm118949,tt0259218,4.0,231,4.2,2.131
tm513795,tt7496808,6.8,15,10.0,
tm113722,tt0304375,6.6,421,3.0,1.51
tm741933,tt0284097,7.3,29,2.0,
tm287435,tt0391165,4.6,939,0.0,3.224
tm683448,tt0946987,6.5,53,0.0,
tm166777,tt7496794,7.1,12,,0.6
tm71242,tt0299160,6.1,56,,0.6
tm42799,tt0875705,5.7,909,5.1,2.431
tm685129,tt0960800,7.0,28,0.0,
tm29947,tt0455933,5.3,632,6.0,1.969
tm358060,tt1606289,5.9,48,0.0,1.378
tm184583,tt0471565,6.1,508,0.0,1.871
tm305136,tt0433528,6.1,140,0.0,2.369
tm82090,tt0350061,3.4,424,3.2,2.683
ts3277,tt0048842,7.6,39,0.0,0.6
tm21001,tt0492453,8.0,98,6.0,0.631
tm135961,tt1042503,3.0,907,4.3,2.425
ts6618,tt1586041,4.8,49,7.4,0.856
ts74184,tt0839199,6.6,138,8.0,0.6
tm672327,tt1149199,7.4,694,,
tm656218,tt1440747,5.0,46,0.0,
ts199990,tt0406447,5.8,52,8.0,0.782
tm39960,tt0833463,5.7,23,,0.655
tm29034,tt1009017,4.9,8461,2.8,1.935
ts63476,tt1312719,5.8,66,0.0,0.6
tm31101,tt1042497,5.2,2475,5.5,4.538
tm131668,tt0377720,3.1,404,5.3,1.779
tm22720,tt1802480,3.0,26,8.0,1.383
tm39895,tt1612009,,,5.7,1.4
tm96648,tt1606852,5.9,805,5.6,2.312
ts18632,tt5290494,6.4,25,7.3,2.043
ts11110,tt0831823,7.4,167,7.5,1.608
tm78814,,,,5.7,0.6
tm482980,tt5904458,6.7,75,0.0,0.644
tm80088,tt1024951,4.0,298,0.0,1.725
tm40089,tt0411271,5.5,205,5.5,0.781
tm320844,tt0765466,6.9,1227,5.0,1.747
tm59967,tt1098360,3.6,81,6.9,1.122
tm65642,,,,7.5,0.6
tm76564,tt4446738,5.0,26,,1.712
tm560333,tt4771706,7.3,31,4.0,
tm173573,,,,0.0,0.6
tm204384,tt1705119,7.0,29,6.4,1.553
tm517436,tt7176068,8.3,13,0.0,
tm656549,tt1323011,7.0,21,0.0,
tm73787,tt1160026,5.3,175,8.0,1.602
tm133176,tt0265611,5.2,308,6.5,2.26
tm658984,tt1362278,4.2,10,7.0,
tm141955,tt0312032,3.6,155,6.7,0.6
tm166109,tt0459566,6.2,629,3.0,1.582
tm23949,tt0463996,6.3,444,6.8,4.141
tm1154792,,,,6.0,1.526
tm92129,tt1754022,3.9,304,3.1,1.606
tm1127412,,,,,0.6
tm219474,tt0409529,8.2,15,0.0,0.84
tm117545,,,,,0.6
tm96303,tt0430381,5.6,1873,0.0,2.373
tm412741,tt1657293,4.2,48,10.0,0.623
tm144110,tt2497024,7.8,58,,1.4
tm165296,tt0791316,7.3,64,,1.844
tm99726,tt1233328,2.6,205,1.0,1.458
tm610475,tt2342405,6.4,67,0.0,0.6
tm94812,tt1722425,7.3,722,6.8,1.59
tm29973,,,,6.1,0.6
tm84965,tt0457505,6.8,103,4.0,2.834
ts147420,tt4362732,,,,
tm58705,tt1316075,6.8,15,9.5,0.6
tm85841,tt0223828,5.4,92,5.7,1.127
tm254030,tt1612570,5.8,35,0.0,0.657
tm410506,,,,3.0,0.6
tm670244,tt1219340,5.9,46,0.0,
tm113101,tt0332079,4.4,110,,2.365
tm250677,tt1235833,5.7,113,0.0,0.6
tm521330,tt6964244,6.0,7,0.0,
tm49842,tt1130091,3.3,562,7.5,4.742
tm92210,tt1583303,6.5,814,5.9,2.98
tm43455,tt0498993,5.6,38,7.0,4.974
tm218698,,,,4.3,1.302
tm101481,,,,,0.6
ts74519,,,,,0.6
tm656694,tt1339123,5.3,16,0.0,
tm28554,tt1601813,3.5,25,6.5,0.843
tm72285,tt0762089,3.3,124,1.7,0.982
tm164720,tt1677709,5.7,63,6.3,0.802
tm150026,tt2308825,7.4,21,6.0,0.6
tm338238,tt0446159,5.1,32,6.0,0.6
tm776039,tt0273650,5.2,42,7.0,0.6
tm954284,,,,0.0,0.6
tm855968,,,,0.0,1.711
tm37524,tt1047512,1.1,147,5.0,1.578
tm710749,tt0420758,4.3,19,0.0,
tm342741,tt0242437,2.2,279,0.0,0.6
tm664630,tt1206319,2.9,11,0.0,
tm301043,tt0385001,7.2,104,0.0,1.025
tm139282,tt1267494,5.6,46,6.8,1.243
tm156276,tt2890340,7.3,29,,1.4
tm181476,,,,,0.6
ts44797,tt12540004,9.0,6,0.0,3.34
tm479905,tt7247768,6.6,17,0.0,1.4
tm39073,tt1280524,5.2,68,5.5,0.6
tm700958,tt0491103,,,0.0,
tm675932,tt1094297,6.8,70,0.0,0.6
tm254098,tt0378579,4.3,171,0.0,0.877
tm166241,,,,,1.4
tm26892,tt0756618,5.8,481,0.0,3.491
ts56271,tt16309360,,,0.0,0.907
tm52411,,,,5.6,0.6
tm129034,tt4961326,3.3,22,0.0,1.371
tm87662,tt0422689,5.0,2157,0.0,1.465
tm96499,tt1285212,7.8,40,7.0,0.873
tm140223,tt1433527,5.2,72,2.0,1.548
ts31569,tt0377250,8.3,18,0.0,0.928
tm196510,tt1531930,5.1,727,4.0,0.6
tm587155,tt3348966,,,,
tm305952,tt1763277,5.7,15,0.0,1.968
tm506147,tt8018240,4.6,8,0.0,
tm454957,tt2947308,5.4,26,,1.23
tm84911,tt0395452,6.0,172,8.5,1.845
tm101902,tt1507369,5.0,178,3.8,1.345
tm97973,tt1490637,7.2,328,5.3,0.82
ts182912,tt1224473,7.8,12,,
tm479820,tt7286950,6.7,22,5.0,
tm847514,,,,0.0,0.6
tm89994,tt1646164,7.3,13,7.1,1.093
tm1013493,tt13801650,,,,
tm602733,tt2637964,4.5,17,0.0,
tm90596,,,,,0.6
tm405539,tt6821494,5.2,18,0.0,0.671
tm457737,tt1539492,6.6,15,0.0,1.4
tm132527,tt0382866,7.1,627,0.0,2.743
tm120210,tt0327888,6.2,188,5.0,1.718
tm251922,tt1651326,7.6,17,0.0,1.151
tm705917,tt0493293,7.0,68,0.0,
tm23283,tt1855400,5.8,140,5.7,0.6
ts98392,tt6953902,7.8,11,0.0,
ts154268,tt3610218,2.8,7,0.0,
ts27630,tt2303687,8.7,59449,0.0,52.202
ts22277,tt1632701,8.5,409982,0.0,356.533
ts5746,tt1844624,8.0,318635,8.1,149.195
tm61801,tt1790885,7.4,301989,5.0,17.2
tm72846,tt1074638,7.8,696859,7.2,62.264
tm69294,tt1446714,7.0,610272,5.9,86.605
tm53381,tt0790724,7.0,342790,6.0,122.196
ts20672,tt1610527,8.1,52410,0.0,22.704
tm36671,tt1726669,6.7,79102,5.3,13.887
tm168149,tt1242460,7.5,156069,7.6,21.447
ts20518,tt1567432,7.7,148591,0.0,233.468
ts20436,tt1981558,8.3,22338,0.0,16.505
ts20606,tt1830617,7.8,120496,8.2,129.219
tm55567,tt0443272,7.3,261429,3.9,14.115
tm56305,tt1706593,7.0,252806,6.8,67.739
ts2405,tt2014553,7.4,1232,7.4,10.179
ts11834,tt1844923,8.1,18914,6.0,11.458
tm65087,tt1907668,7.3,355565,0.0,21.398
tm36799,tt1480656,5.1,48081,5.2,12.023
tm72140,tt1440129,5.8,249093,6.9,44.046
tm169216,tt1772925,7.8,36268,7.8,7.718
tm167481,tt1700844,6.2,16022,5.9,10.242
tm186159,tt1935902,6.3,16217,0.0,12.333
tm37424,tt1234719,5.3,77892,5.6,44.969
ts20388,tt4431342,8.2,19488,7.8,36.48
ts14643,tt2498968,7.1,8456,0.0,30.93
ts21938,tt1807859,7.7,1750,0.0,22.407
tm62478,tt1298649,5.7,128645,5.0,42.994
ts20437,tt0483857,7.7,12605,0.0,11.947
ts20389,tt2295955,6.5,4656,0.0,13.861
ts34845,tt2391224,7.7,11920,0.0,10.485
ts19623,tt0965404,6.4,1631,0.0,17.015
ts20458,tt1871731,7.4,5267,0.0,60.536
tm184743,tt1712578,5.7,4361,0.0,7.553
tm45629,tt1433811,7.5,76246,7.1,10.315
tm173874,tt1590950,5.5,9917,8.8,7.124
tm168955,tt1477837,6.3,38651,5.9,10.124
tm67583,tt1645170,6.4,308341,6.1,34.159
tm174707,tt1655442,7.9,241954,5.7,11.5
ts21005,tt2319283,8.1,6254,0.0,5.21
tm181626,tt1912398,7.1,70439,0.0,9.882
tm29743,tt1990314,7.0,64443,6.0,9.19
tm29067,tt1596361,6.3,187622,5.7,22.853
tm62652,tt1694020,5.8,37707,6.8,10.859
tm72100,tt2125435,7.2,83582,4.5,9.219
tm37884,tt0485985,5.9,35911,6.3,47.974
tm45863,tt1723124,5.3,5312,2.5,6.844
tm182219,tt1496798,5.8,634,5.5,4.485
tm180050,tt1714208,6.0,24558,5.8,15.44
tm35437,tt1769361,6.1,50618,6.3,21.406
ts27936,tt2128016,7.4,2405,10.0,3.287
tm34714,tt1034314,5.9,94577,6.2,33.021
ts35428,tt2294227,6.8,3192,0.0,5.383
ts11961,tt3317076,7.9,17448,0.0,13.527
ts33254,tt9585674,7.3,1870,0.0,5.995
ts79640,tt2200679,7.1,131,6.2,0.6
tm43657,tt0763831,5.8,43061,6.0,33.408
tm33936,tt1567609,6.9,108640,4.5,41.456
tm175104,tt1778304,5.8,95841,0.0,45.034
tm180019,tt2670556,8.1,16,7.3,5.564
tm45822,tt2109184,4.6,67113,6.7,23.469
ts27877,tt2148433,7.0,731,0.0,1.634
tm32858,tt1855401,5.3,10215,6.2,7.965
ts21102,tt2533174,7.5,833,0.0,5.928
tm164118,tt1606339,6.0,5077,5.7,11.029
tm34820,tt2241471,4.3,1283,8.3,3.78
ts14717,tt2174367,7.6,5449,7.0,11.979
ts7293,tt2722976,8.1,449,0.0,17.768
ts1086,tt2033616,8.6,601,6.8,5.66
tm41219,tt2318405,6.1,4467,0.0,5.143
tm180452,tt1629705,6.5,9863,9.0,9.537
ts86399,tt13365014,7.1,12,0.0,0.6
tm52474,tt1680045,6.1,17013,6.2,10.224
tm159589,tt0803061,7.3,18253,7.2,11.313
tm163268,tt1410051,5.8,12181,5.5,7.89
ts28059,tt2224452,5.5,848,0.0,8.427
ts53581,tt1740717,6.5,293,0.0,16.625
tm44524,tt0860907,6.9,15904,7.2,33.881
tm50052,tt1996310,7.1,15406,6.9,7.335
ts10427,tt1974470,6.8,1086,9.0,7.083
tm36892,,,,7.2,21.258
tm63472,tt1230215,6.0,4829,6.4,3.804
tm171173,tt1559040,5.7,2068,5.8,4.881
tm179367,tt1699147,6.1,3740,5.6,5.586
tm69056,tt3066184,5.9,41369,6.0,10.501
tm158624,tt1646980,5.9,30638,5.8,30.639
ts34300,tt2267661,6.5,860,5.4,15.76
tm33806,tt2319938,6.8,55,7.2,1.145
ts26927,tt1979918,6.3,3684,8.5,6.048
ts20444,tt2693980,8.5,264,8.0,4.237
tm167188,tt2165735,7.0,10341,6.8,8.299
tm175640,tt1512240,6.2,5168,6.7,6.758
ts32446,tt6835274,6.8,476,0.0,5.1
ts22316,tt1960029,7.5,2576,0.0,7.75
ts11600,tt1772379,7.6,6726,0.0,8.321
tm173443,tt1430070,4.8,1058,7.3,7.348
tm39003,tt2126362,5.7,9908,0.0,15.301
tm167860,tt1757742,5.0,11499,0.0,7.585
tm68190,tt1293751,7.6,1583,5.6,7.149
tm163353,tt2100376,4.5,990,4.6,3.073
tm48416,tt2011953,6.4,5815,6.0,4.666
tm53115,tt2375697,6.8,2396,6.0,3.883
ts33741,tt2071322,7.6,1386,0.0,6.788
tm67940,tt1928330,5.4,19311,8.0,9.574
tm43077,tt1440732,5.4,18767,0.0,7.341
ts27280,tt2375858,7.4,1139,0.0,3.84
tm72109,tt1836944,6.3,15266,7.0,28.358
tm160866,tt1562849,5.5,1707,3.9,4.502
tm39116,tt1986953,4.5,7238,4.4,6.615
tm50731,tt1838722,5.6,9611,7.3,9.104
ts65904,tt2650536,7.3,430,6.1,3.478
ts26966,tt8260704,7.9,1195,0.0,2.073
tm171292,tt1466054,7.2,2369,7.6,6.12
tm35521,tt1059836,5.7,11349,5.7,10.69
tm161336,tt1930315,5.4,12824,6.6,7.876
ts26792,tt1989062,7.2,2644,7.5,7.031
tm52890,tt2319739,6.2,2366,5.7,3.554
tm161736,tt2042455,7.3,287,7.2,1.405
ts87150,tt2202725,7.4,123,0.0,0.6
tm166348,tt1972646,7.2,1108,6.9,4.124
ts27022,tt1799834,6.9,1318,0.0,5.545
ts21213,tt2363624,5.2,981,0.0,21.874
tm63696,,,,6.3,1.267
ts8985,tt2374683,8.4,1738,0.0,17.804
tm174521,tt1226276,7.4,345,6.3,2.772
tm54278,tt2061712,6.0,14053,6.4,15.465
tm164350,tt1533749,6.8,19599,6.8,17.815
ts271828,,,,,0.6
tm67573,tt2054743,7.5,1614,5.7,7.474
tm38470,tt1971558,3.9,1343,5.9,3.046
tm47374,tt1272886,6.1,7964,6.0,8.773
tm160633,tt1519663,5.3,3474,5.4,6.762
tm178147,tt2318625,7.5,8625,7.0,5.879
ts32770,tt1821877,3.1,2064,0.0,2.596
ts84225,tt2746404,7.7,115,8.0,1.439
ts20608,tt8050738,4.3,177,0.0,8.368
tm163275,tt1334102,5.3,28329,5.8,11.012
tm38464,tt2182019,5.4,2851,6.8,5.004
tm162053,tt2255997,7.0,11,5.0,3.46
tm159414,tt1789074,6.4,1136,7.3,6.244
tm36105,tt2171735,5.6,1188,6.0,3.68
tm287695,tt3216766,8.3,224,7.3,1.4
tm68396,tt2066176,7.4,6379,7.2,5.696
tm69176,tt1552214,6.0,1441,0.0,1.359
tm165712,,,,7.3,2.631
tm60812,tt1811315,5.3,2004,6.5,4.416
tm165937,tt1720172,4.4,1661,6.0,4.412
tm171003,tt1727358,5.3,7204,5.3,7.742
ts15620,tt2074248,6.7,648,0.0,3.029
tm56744,tt1764625,5.9,8382,4.7,31.456
tm174597,tt1839390,6.1,689,6.1,3.26
tm168144,tt1849027,5.6,1215,5.0,11.515
ts52175,tt2279853,8.0,86,0.0,4.384
tm165840,tt1637728,3.8,2060,4.5,5.899
tm69974,tt2177228,7.5,369,6.2,2.432
tm35283,tt2288005,5.6,2314,5.8,11.787
tm34123,tt1937264,7.0,34452,7.4,14.039
tm180990,tt1830586,7.5,391,7.0,2.896
tm161801,tt1806911,6.5,2267,4.5,6.214
tm34277,tt1734433,6.6,8919,6.6,19.425
tm171793,tt2011971,7.5,20581,0.0,9.015
tm186246,tt2180016,6.8,729,5.8,6.178
tm167864,tt1462014,7.4,1852,7.3,4.708
tm177696,tt1205558,5.5,20028,6.1,8.603
ts27880,tt2239949,7.5,2551,0.0,6.624
tm174586,tt1450330,6.0,1242,6.1,4.179
tm165535,tt1059887,4.1,3192,3.8,12.579
tm184427,tt1173687,6.9,10956,6.3,11.062
ts41890,tt2339980,6.6,265,0.0,2.19
tm64844,tt2062996,7.1,3518,6.9,7.628
tm163612,tt1895321,6.0,2485,5.4,6.251
tm61249,tt1757746,6.5,12740,7.0,7.528
tm174195,tt1250861,6.1,579,8.0,4.547
tm169999,,,,6.6,7.889
tm48393,tt2016894,5.5,35034,6.0,9.28
tm39563,tt1745958,4.0,1625,6.1,7.022
tm322942,tt2593380,,,0.0,3.162
tm49451,tt2547430,6.8,579,7.0,1.896
tm52868,tt1663625,4.5,1221,4.7,3.204
ts191698,tt10051854,6.5,101,10.0,2.728
ts38289,tt2083695,8.5,524,0.0,2.032
tm186605,tt2053423,4.6,1562,6.5,5.0
tm61964,tt1871420,5.3,197,4.9,0.772
tm159849,tt1931549,6.8,574,6.7,3.9
ts34688,tt2011532,8.1,122,7.3,0.6
ts33946,tt1753229,4.7,223,0.0,0.6
tm65593,tt1470022,4.6,986,4.9,2.979
tm67275,tt2090582,6.8,279,4.7,2.906
tm49708,tt1934472,7.7,639,5.4,3.375
tm169347,tt1815943,5.7,451,3.3,4.338
tm180456,tt1701210,6.6,12114,6.5,12.879
ts42942,tt2098173,7.1,81,7.9,1.791
tm65210,tt2176013,6.7,55395,5.1,5.825
tm148744,tt2559192,7.5,78,,0.6
tm178676,tt1781812,5.3,4598,5.3,7.05
tm47405,tt2073086,7.4,4417,5.6,6.265
tm585188,tt3514866,6.4,51,0.0,0.6
tm183985,tt1883184,3.7,161,8.5,7.264
tm183037,tt1285241,7.0,53638,7.0,7.283
tm33506,tt1937506,5.6,2233,6.5,5.505
ts10585,tt2176249,6.4,403,4.8,6.649
tm59740,tt2417134,6.4,2543,6.3,4.534
tm164815,tt1444284,8.1,749,7.3,3.498
tm37175,tt2461736,7.0,1434,7.2,3.463
tm181856,tt2058636,7.4,2314,6.3,3.707
tm164699,tt1848832,4.6,1281,5.8,3.802
tm67634,tt2122518,6.5,1326,4.2,3.159
tm57889,tt3922136,7.2,132,3.2,1.169
tm182154,tt1909270,6.2,1567,6.3,3.465
ts156783,tt3505524,5.7,41,9.0,0.6
tm67118,tt1723642,5.5,3954,0.0,8.116
tm57610,tt1787988,7.2,42848,6.8,9.306
tm160421,tt1851981,5.3,435,4.7,3.183
tm60061,tt2974352,3.0,3543,7.4,9.988
tm336793,,,,6.0,0.6
tm40433,tt2071648,4.2,1186,3.0,4.627
tm65216,tt2076850,6.1,4537,8.0,6.604
tm175833,tt1685531,6.8,530,0.0,1.321
tm35556,tt1990216,5.4,6504,5.2,13.413
ts33546,tt2059031,4.2,493,0.0,4.01
tm170375,tt1245534,4.4,161,0.0,2.005
ts66292,tt2164295,6.8,52,7.9,1.176
tm63564,tt2306783,6.7,2565,5.8,4.562
ts34081,tt2378754,4.6,230,7.9,9.064
tm166563,tt1757927,5.2,535,5.9,4.785
ts44759,tt2092158,6.9,115,0.0,3.255
tm39510,tt1649398,6.3,122,7.2,0.944
tm167611,tt1691453,4.9,2525,5.7,5.088
tm161526,tt1653068,6.7,7,6.4,6.862
tm176080,tt1787810,7.1,747,6.0,1.825
tm68735,tt2383446,4.7,128,6.3,2.026
tm353431,tt5090170,6.3,54,8.0,0.6
tm158945,tt1538833,7.0,483,6.0,1.2
tm32672,tt2334090,5.2,1334,4.9,3.862
tm35687,tt2082415,5.7,4102,6.2,8.324
tm67356,tt2371315,5.8,560,5.1,3.231
tm175145,tt1705772,7.7,15218,0.0,5.201
tm160127,tt1821447,4.0,438,5.0,2.833
tm165411,tt1757912,5.8,668,5.7,6.193
ts44787,tt1829088,4.5,183,7.5,7.235
ts36491,tt2078521,7.4,234,0.0,3.417
tm60522,tt2151863,6.3,910,4.4,2.45
tm135764,tt2191757,7.0,242,4.7,0.6
tm58612,tt2014202,4.9,2151,7.6,7.776
tm63217,,,,0.0,0.805
tm160068,,,,6.7,0.654
tm54834,tt2083294,6.3,1292,6.6,3.516
ts7652,tt2130507,8.0,426,0.0,2.943
tm28134,tt1906443,7.2,159,5.9,0.637
ts241670,tt1923777,6.0,13,,
tm183889,tt1826780,4.8,338,7.3,2.538
tm70170,tt1536374,5.7,1039,4.6,2.451
tm38250,tt2234419,6.6,293,7.4,2.458
ts225449,,,,,0.6
tm53935,tt1610013,6.9,779,3.0,2.428
tm158046,,,,6.1,10.219
ts6408,tt1885560,4.2,783,6.0,2.936
tm184342,tt2034026,6.6,1862,3.9,1.923
tm173189,tt1928108,7.1,164,6.6,1.515
tm40498,tt2175675,5.0,255,7.0,4.231
tm164684,tt1708534,4.7,949,4.9,4.563
tm172883,tt1772872,5.2,2391,7.0,3.996
tm185705,tt1754544,6.2,321,3.0,1.909
ts12236,tt2083423,6.3,503,0.0,1.193
ts5947,tt2034873,7.1,112,0.0,2.205
tm68415,tt1430625,6.4,228,5.7,0.775
ts10230,tt2201416,6.4,618,0.0,3.321
tm223255,tt2090669,7.2,140,5.5,1.219
tm174373,tt2595182,5.1,651,5.5,2.594
tm37147,tt2395265,5.4,779,9.0,4.092
tm620715,tt2093164,6.1,173,0.0,0.6
tm169329,tt1954598,6.0,10026,4.2,5.258
tm72094,tt1977162,6.8,522,7.0,2.124
tm371006,tt1780934,6.3,18,5.1,0.6
tm236391,tt2279231,3.6,156,0.0,1.953
tm178835,tt1740710,5.9,9590,0.0,5.594
tm308432,tt9168022,7.1,264,0.0,2.248
tm64177,tt2460426,7.3,1356,6.9,2.015
tm48121,tt2308773,6.5,7950,6.4,6.186
tm185728,tt1431065,6.5,2055,5.5,4.421
tm181119,tt1727300,6.1,1273,6.2,3.066
tm32539,tt2415112,6.5,4126,6.5,6.493
tm170849,tt0847825,4.8,1845,0.0,5.359
tm165544,tt2892378,7.3,27,4.0,1.4
tm42716,tt2347411,6.6,382,5.3,1.826
tm1107764,tt1816930,6.3,25,,
tm583334,tt3575498,6.4,142,1.0,2.808
tm163503,tt1451632,5.9,367,7.4,1.199
tm31941,tt2016168,5.2,393,6.6,1.862
tm50087,tt1885440,6.6,1206,6.7,5.341
tm276051,tt4880626,7.6,77,0.0,1.4
tm40359,tt2351235,6.9,678,5.4,1.242
tm176924,tt1399027,4.9,89,6.0,0.6
tm53815,tt2330396,4.6,204,0.0,0.999
tm70988,tt1598435,7.2,111,7.5,4.832
tm161632,tt1910649,7.2,513,5.4,1.546
tm176274,tt1680051,5.4,3109,5.3,5.598
tm64256,tt1874633,5.8,322,5.4,1.905
tm598223,tt2828394,6.5,66,6.5,
tm53653,tt2157302,7.7,152,7.1,0.631
tm307983,tt2106403,6.2,414,0.0,2.701
tm148561,tt2229095,6.8,277,7.8,1.838
tm158859,tt1717724,6.4,1203,6.0,2.832
tm596151,tt2977356,5.7,28,1.0,
ts44628,,,,7.0,6.094
tm67480,tt2147822,7.0,575,6.7,3.807
tm43576,tt1614430,6.4,621,6.5,2.959
tm71005,tt2147225,5.3,660,5.5,2.322
tm31428,tt1754853,7.3,682,6.2,4.129
tm58412,,,,6.5,1.038
tm186883,tt6448662,3.4,105,3.5,1.434
tm182818,tt2042520,7.6,419,7.8,2.16
tm184727,tt1855110,6.1,837,5.4,1.62
tm34431,tt2202385,3.2,216,4.5,2.993
tm28787,tt2213346,6.4,282,5.4,3.875
tm33711,tt2204282,2.6,436,4.9,2.363
tm50511,tt2059242,4.8,555,5.9,1.694
tm41355,tt1379206,6.0,133,6.7,1.17
tm33601,tt2350736,5.3,774,5.9,2.227
ts33810,tt2021833,5.5,265,0.0,10.775
tm42650,tt2015457,6.3,58,5.0,0.6
tm440307,tt2272884,7.4,120,0.0,0.6
tm48595,tt2261735,6.3,179,0.0,0.924
tm58992,tt1735862,4.4,6086,5.4,8.655
tm64599,tt2387469,6.5,421,10.0,1.048
tm161154,tt1714176,4.4,546,2.0,3.583
tm171406,tt1493815,4.9,1026,5.2,3.808
tm63489,tt1631783,5.4,304,0.0,1.464
ts62451,tt3964988,4.9,29,4.0,0.6
tm61980,tt2256867,7.5,70,3.7,0.975
tm346523,tt2400435,7.1,104,4.0,0.899
tm69398,tt1919090,4.7,2797,6.5,4.49
tm163029,tt1572194,3.7,1654,4.0,3.906
ts4032,tt3857708,1.4,277,0.0,0.6
tm282522,tt2183080,7.9,564,7.7,0.7
ts236991,,,,,0.6
tm171339,tt1635659,5.9,850,5.3,1.801
tm69037,tt2176504,6.1,416,7.4,3.0
ts28119,tt2251080,7.1,161,0.0,5.897
tm370450,tt1379712,5.2,224,0.0,0.002363
tm312570,tt2084984,2.9,144,0.0,1.4
tm66222,tt2720604,6.2,3554,5.0,4.686
tm171383,tt1600435,6.3,144,6.5,1.356
ts165461,tt2579312,6.6,22,,0.6
tm59012,tt2220204,6.6,248,6.7,1.34
tm617303,tt2220006,7.9,21,10.0,
